,khach_cmt,rating,shop_phan_hoi
162,"Thật sự mình ít khi cho 1 sao shop nào lắm, mọi lần mình hay đọc nhận xét rồi mới mua, lần này mình ko để ý. Cho đến khi nhận hàng, thật sự chất xấu vô cùng, nói thật chứ ở chợ mua 60k còn được cái áo dày dặn hơn thế này. Áo không có gì là chất liệu như hình cả ",1,"Cảm ơn Mom đã tin tưởng ủng hộ. Chắc tại mom kỳ vọng cao quá chứ các sản phẩm shop bán chất lượng và giá thành phù hợp, được rất nhiều đánh giá tích cực từ người mua. Nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. Chúc chị 1 ngày tốt lành!"
163,"Đừng mua ...đáng giá 50k thôi bà con ạ  . Lại còn gửi sai màu chứ, đặt mài đen đi gửi màu đỏ
Quá đắt đỏ",1,
164,Trong ảnh  màu đỏ tươi ngoài thì đỏ xỉn xấu quá. Tay áo còn bị xước chỉ. Chán quá,1,
165,"Màu áo cũ rích , ảnh màu đỏ giao màu nhạt . Trông đúng kiểu áo mặc lâu phai hết màu .",1,
166,Size mua giống nhau.1cai thì vừa. 1 cái to gấp đôi,1,chị check inbox shop hỗ trợ chị nha
167,"Áo quá xấu hình thức thì đẹp chất lượng quá tệ, chất liệu như vậy mua ở ngoài chỉ 50-60 k. 
mình đặt size cho bé 29kg mà bé 19 kg mặc còn chặt.
Giao hàng thì lâu, size bé liên hệ shop thì không phản hồi.",1,"hix, không biết mình nhận nhầm hàng hay như nào ạ, chứ shop chưa nhận được bất kỳ tin nhắn nào của mom cả "
168,Áo quá xấu so với giá tiền. K như hình,1,
169,Giao áo lỗi đổi hàng nhắn shop k thèm trả lời,1,
170,"Chất xấu, sờ cứng ngắc.",1,
171,Hàng kém chất lượng,1,
172,Chất lượng quá tệ,1,
173,Sản phẩm y hình nhưng chất lượng của vải ko ổn,1,"Chị ơi shop rất xin lỗi vì sự cố này, chị vui lòng nhận tin nhắn  hỗ trợ của shop nha! "
174,Chất vải quá tệ,1,"Khách ơi sản phẩm này shop đã bán rất nhiều sản phẩm đều nhận phản hồi rất tốt về chất liệu. Không biết mình có nhầm lẫn gì không, chị vui lòng nhận inbox/cuộc gọi của shop để hỗ trợ mình nha!"
175,,1,"Chị chụp 1 cái ảnh hàng thật cho các mom xem chứ, chị đăng 1 cái ảnh đen + cho 1 * thế này là muốn dìm hàng shop ạ?"
176,,1,C hủy đơn khi hàng đã trên đường giao đi cho c. Khi bên giao hàng giao cho c c chỉ cần từ chối nhận hàng là được. Xin lỗi khách như c lần sau shop xin phép không phục vụ
177,,1,
178,,1,
